2.148093668283044752e-02,-7.586517244531346864e-04,1.493449023188530254e-02,-4.254411663297228557e-02,-9.354774817643156035e-03,8.280110420281320410e-03
-3.171799131585866221e-03,8.748670396137707764e-03,-1.166109886716901536e-02,-8.110376692990773143e-03,6.963914942961070206e-03,-5.917030773138890788e-03
-7.665364852989822904e-03,9.506696854086645401e-03,3.174049203960965793e-02,8.371700266952022268e-03,2.734206450628162699e-03,5.486454911592700961e-02
-3.691080394207764317e-03,-4.129877548522620451e-04,7.643143998162792684e-03,-2.560814563613822404e-04,-5.993751162588629479e-03,-3.676553478451058399e-02
-5.929163386516693966e-03,-6.988331130377292699e-03,-2.222376372973849240e-02,-4.938566581524163378e-04,-1.278134056102410605e-02,3.625444962573675517e-02
8.147966371513873244e-04,8.457186297497285704e-03,1.000164406655638244e-02,-9.517488993807131153e-04,-9.832322187496628577e-03,-3.405156175439943284e-02
-5.668138924935448193e-03,-7.438027266989174525e-03,-1.343683306175046631e-02,-6.805161656283216683e-03,-9.790067673089300829e-03,4.251907988583385201e-02
-3.109185595639495179e-03,-3.158280785186558422e-03,2.094319340337561994e-02,-1.941893978547402921e-02,1.311520458542202519e-02,8.266002337431282293e-03
-7.633945910771167305e-03,1.009617221363147237e-02,3.283756423424102899e-02,-5.084931833166806379e-03,-2.390733597748771408e-02,5.181618571919600208e-02
1.200731153524713969e-02,7.672001602529542226e-03,-6.973434974235410803e-03,-1.301693967377483274e-02,-1.336007535455568419e-02,-8.405154689568053450e-03
-6.066770799511069304e-03,-8.830370617004985878e-03,1.008646679896476467e-02,-5.134299232187396200e-03,-1.347691398280203255e-02,-4.099726086467381930e-02
-9.677181561505394458e-04,-7.030770567764397551e-03,-1.011250618447834607e-02,-1.672735881111378844e-02,-1.497496349491969983e-02,4.065131137435543801e-02
2.043289142445338033e-02,7.838389507293613660e-04,2.629857198600231080e-02,1.209878779188323233e-02,-1.693678927628659847e-02,2.704640756886131023e-02
-5.216072430991202345e-03,-3.132315762206201466e-03,2.490858142326303828e-02,-1.083365875872493826e-02,1.427021895401149251e-02,9.726955020290467893e-03
-4.148963087261181223e-03,7.464557528111641360e-03,9.040397173460617761e-03,-1.141076970101722113e-02,1.203963121333049245e-02,-1.306114468098252927e-02
-1.607484510076400211e-02,-4.961391745246009760e-03,1.366382942134095231e-02,7.846368824865113112e-03,-1.631956779976364430e-02,-4.751639944050450176e-02
-8.160747640325481320e-04,-5.708182175027011127e-03,-1.061486089386348350e-02,-1.378935376880360657e-02,-1.474807033736280984e-02,4.067644086092234851e-02
-2.143882688885522143e-03,3.187662059467038893e-03,2.502651139075930814e-02,-5.877211887307386660e-03,1.315994400333134542e-02,-3.115028717437099033e-03
-4.237811235235369560e-03,-3.066592079189376773e-03,-7.701351330457620846e-03,1.856426161321858483e-04,-1.224287749830225459e-02,4.001526940126613058e-02
-9.066344132150608651e-03,-8.137443924115432894e-03,1.761463990984633854e-02,-1.391368655274402219e-02,-9.936471076971205990e-03,5.787729993606365725e-02
-2.265543386367459971e-02,-3.993795491801403925e-03,2.269559847138507766e-02,6.671926679148017236e-03,-1.495037751588606731e-02,8.498647309329736971e-03
-8.303697149136450226e-03,-7.454755101063044627e-03,1.671950962790016287e-02,-1.552763753169244393e-02,8.066206192299679029e-03,6.473836812162113430e-02
3.916401770820242614e-03,8.205888039323946601e-03,-6.816866362585531462e-03,-1.745208808743061585e-02,7.307616771266115495e-03,-2.430867225718026658e-02
-1.910831457648166096e-03,7.024444663568526863e-03,2.549733410277198187e-02,-8.577982360555963179e-03,-1.206216305269422858e-04,8.611365128032571689e-03
1.619678313541987830e-04,-1.497448992354127439e-03,-5.801957540942419278e-03,-1.256759528778252262e-02,-8.859838722775775083e-03,-2.619713312757165555e-02
-2.151252617466747202e-03,-4.249316540617152985e-03,2.072789780215505973e-02,-1.558345252574130750e-02,-1.265567705644377993e-03,4.558825717581498765e-02
1.132265194416214602e-03,3.865687144235691129e-03,-1.309969796145120380e-02,-9.842699545930361574e-03,9.268077476216704524e-03,-5.354685766606729139e-03
-3.166109297321347080e-03,-5.932531407834121077e-03,7.783334579677555348e-03,4.212959858474149034e-03,-1.797453461422019588e-02,-4.828512495884804134e-02
-8.274388848407704042e-03,-7.799271758294811473e-03,-1.297660955940584289e-02,-1.249700676947444571e-02,-8.491105280480205561e-03,5.704947804562762910e-03
-4.924143147417800806e-03,4.451014349790551224e-03,1.786728776770329236e-02,-1.252878872182042191e-02,-1.159134425723425989e-02,6.278253883192458536e-03
-4.367884002421367623e-03,-6.939724777554403222e-03,1.618454442122221892e-02,-2.105932230420582557e-02,1.801726320595353759e-02,5.177454618836430794e-02
-8.260573817541184277e-03,-8.524049231436934410e-03,1.896206786816214893e-02,-1.099143708816713132e-02,-1.896635604417952134e-02,4.412548533023404052e-02
-3.188069082339853983e-04,-7.306047690414776974e-03,-9.850380295617628193e-03,-1.621047541694932426e-02,-1.261749238981051992e-02,6.290006384764165737e-03
-7.981794024409540750e-03,5.655927655551098478e-03,2.424414386328485604e-02,5.092049375491773493e-03,-9.276446223384330822e-03,1.327554208482284795e-02
-3.015310680339578289e-03,-6.832135108740089446e-03,1.990725976020936080e-02,-1.190417700613652374e-02,-7.651565244942572230e-03,1.424820815416270869e-02
-5.955624321170738082e-03,-5.637425647334027255e-03,3.847650147994122194e-02,-8.960517356131549038e-03,2.478358010977567069e-02,6.304576560913353889e-02
-1.220225591172188762e-02,8.368706283280322872e-03,2.392432539854334392e-02,-7.594930953676363311e-03,-1.150204336401879947e-02,2.452990699323513019e-02
-5.324045007971071192e-03,7.947424016555577897e-03,2.798440221645904710e-02,-4.972182916353850776e-03,-6.570800010275053282e-03,8.001767290085145048e-03
