-2.297055878617975354e-03,-8.022036983442636321e-04,9.558270855825005269e-03,-2.012251591006717841e-02,-1.063791372230263495e-02,-5.054296730199454857e-02
1.174582876123811273e-03,2.645936550083699546e-02,-2.391278631984210951e-02,-2.207161253611105572e-02,8.451517006916606581e-03,1.117728094098460398e-02
1.030270448921696488e-03,9.417858344623690134e-03,3.370669668942818942e-02,1.570396512017759386e-02,-1.081441069806223995e-02,6.515775110987311047e-02
1.643207371100223729e-03,-1.111888575669520152e-02,9.670147374121550177e-03,1.680451914985209988e-02,-7.251547897538385308e-03,-4.468292827349770041e-02
6.083264103689399634e-03,-9.536452788036031344e-03,-3.832849739918053888e-02,-8.741275000938951781e-03,-7.417150445158742292e-03,3.635594104657236675e-02
-5.508582588050950747e-04,-2.670052976832140365e-03,1.266571773178948139e-02,-1.375261137998506737e-02,-7.350861332517829444e-03,-1.869729800678257212e-02
2.044194621733839978e-02,5.319074029891291723e-03,-1.774835349799074383e-02,6.031360995313851886e-04,-8.042746073602507692e-03,8.587715879520010920e-02
3.595425564000078594e-03,-5.089196247206172891e-04,2.559139104612307564e-02,-3.448590391899377522e-02,1.806309910781620995e-02,2.871010006522708297e-02
-8.796021908973469469e-05,8.548740502154488982e-03,4.524902875416504655e-02,-1.452581142692149600e-02,-2.801416797141851461e-02,4.883753947131196094e-02
1.174824354060624663e-03,6.852896614607058203e-04,-7.009927730307956469e-03,-1.465917029639892018e-02,-7.313595606610844013e-03,1.782352015656730668e-02
1.396116279197729586e-03,-3.776571913304560286e-03,1.500748299333995103e-02,-1.473726202045692185e-02,-9.190144316284383150e-03,-2.796479159483166235e-02
-3.954878470771896505e-03,-2.143893206630944574e-03,-2.123617026382039127e-02,-1.397465303563483023e-02,-1.465666983352451568e-02,5.841494668811330476e-02
3.454574300241227032e-03,7.449294259274308154e-03,4.331118447996153836e-02,1.611824483632662633e-02,-2.287585415241488382e-02,5.230254443443067836e-02
-1.693245587743428485e-03,-2.355565878381173789e-02,4.192934879472018372e-02,-1.689947001475632440e-02,3.067144194224075832e-02,3.424620791530704617e-02
