3.819957344482347722e-03,-6.125500441218418440e-03,1.797776787619418531e-02,-2.522856607489910169e-02,-1.693332038121298649e-02,-1.107485406100749969e-02
-2.495873787362748800e-03,3.298957168784304173e-02,-1.486740637725840995e-02,-3.137296783388594107e-02,1.032919225593408735e-02,2.762096934020519257e-03
6.842816186933001893e-03,1.093210261363612018e-02,3.874322902459731433e-02,6.155155819821338248e-03,2.944024926303717704e-03,1.207377761602401733e-02
2.425657554219168288e-02,4.987893661018448499e-03,-7.838281073297079238e-03,2.925135288775589093e-02,3.255645598983392813e-02,-2.412052452564239502e-02
-6.041371263563653782e-03,-1.874282905676710742e-02,-3.715036715536070011e-02,-1.523308809846640050e-02,-2.298027943664539274e-02,1.334026455879211426e-02
-4.225707531441002737e-03,1.211094061145559682e-02,8.339761286818739988e-03,-1.185407704906539170e-02,-1.272345410737520284e-02,-4.992228001356124878e-03
7.337375053612059383e-02,6.518312629971934058e-03,3.554833156619377488e-02,6.710085717592549626e-02,-7.015944933906864689e-03,1.082213819026947021e-01
5.798040045192492942e-04,-1.517761499756791616e-02,-2.039965513201121017e-02,-3.482592178334018712e-02,1.816866857989227896e-02,1.061531156301498413e-02
-2.842398177987585928e-03,1.473533927928657311e-02,2.923507164232435479e-02,-1.483577746742716606e-02,-3.053013219032438622e-02,4.680640064179897308e-03
2.156791125889870493e-03,3.873710444410489312e-02,2.306091754386823539e-03,-1.174326521674327363e-02,-1.729582234693227000e-02,-6.917594000697135925e-03
3.746109250156833687e-03,5.256293857625377389e-03,1.050308940466493889e-02,-1.326518606704971690e-03,-1.423193893084924444e-02,-7.702634204179048538e-03
-5.965471475307515536e-03,-1.234038336551747383e-02,-2.230033821736773086e-02,-1.306071840226651071e-02,-1.948293792083858819e-02,2.300696820020675659e-02
8.993856368275987556e-03,3.819539118558170927e-03,7.282800242925688977e-03,4.144422174431386038e-03,-2.940375258525214364e-02,1.654119696468114853e-03
-7.097580659319655330e-03,-2.697311197601570676e-02,3.661229370336515493e-02,-4.367555836021596097e-03,3.608296788879671729e-02,3.290207311511039734e-02
1.070875457662625457e-03,8.226256115691889595e-03,1.248218170706725735e-02,-9.001548028027179377e-03,1.214700760465348833e-02,-3.979795053601264954e-02
9.703625032367740877e-04,-1.161520965009308140e-02,3.163786902635670750e-02,1.575344670951988810e-02,-1.343922544037924605e-02,-7.130850106477737427e-02
-2.859936823757989327e-02,-4.187359614297725408e-03,-1.953671526474257819e-02,-1.121085936514041453e-02,-1.169447239177920372e-02,4.152863472700119019e-02
-1.388937576363484527e-03,1.431386768817901473e-02,4.892416717484597555e-02,1.332502284397678316e-03,2.529385300974049816e-02,2.276401221752166748e-02
-8.540598015922135078e-05,-8.127567554280762385e-03,-2.684557645310026858e-02,-3.555918255394016625e-02,-2.247197992207171369e-02,3.329439461231231689e-02
-6.931191606175470671e-03,-9.071713686959508721e-03,1.497516407980585378e-02,-2.668335590472756952e-02,-1.526583905118361617e-02,1.139428094029426575e-02
1.597006205702206777e-03,3.326533294360462661e-03,2.849660178180786138e-02,1.027732155635022182e-02,-2.958879993724018373e-02,-1.216900814324617386e-02
-5.757309938780971748e-03,-1.044755453864732245e-02,-3.260293199370267736e-04,-3.266888200305405332e-02,4.407879717958487764e-03,1.032884791493415833e-02
5.718928451339455252e-04,4.658002608145278556e-02,-6.294509349390865413e-03,-2.110651259620986014e-02,4.481262659343582949e-03,-9.036015719175338745e-03
6.402014677102411608e-04,1.286196668321888496e-02,4.110368212374552327e-02,-3.419476705603304717e-02,-8.083951387864858965e-03,1.205268781632184982e-02
-5.318700025479006915e-03,-1.887866592345138761e-02,-8.680001568670081200e-03,8.596988193069901932e-03,5.190854131554571878e-03,-1.843735016882419586e-02
-7.293830026173959979e-03,-1.796020513672070065e-02,-1.308799138835941428e-02,-2.057904131361285027e-02,-1.441346490367626312e-02,2.340368926525115967e-02
1.109043766822048662e-03,2.961921558987039640e-02,-2.763131435300846678e-02,-1.281247612593385682e-02,2.241287023643964357e-02,4.111915826797485352e-03
-2.673249104312467022e-03,-6.838572553533598525e-03,1.662089282059849016e-02,5.203862611233493578e-03,-1.506313004186571845e-02,-4.516523331403732300e-02
